time[d],date,hour,sub116 [mg/l],sub178 [mg/l]
1837,1986-01-12,00:00:00.00,0,0
1838,1986-01-13,00:00:00.00,0,0
1839,1986-01-14,00:00:00.00,0,0
1840,1986-01-15,00:00:00.00,0,0
1841,1986-01-16,00:00:00.00,0,0
1842,1986-01-17,00:00:00.00,0,0
1843,1986-01-18,00:00:00.00,0,0
1844,1986-01-19,00:00:00.00,0,0
1845,1986-01-20,00:00:00.00,0,0
1846,1986-01-21,00:00:00.00,0,0
1847,1986-01-22,00:00:00.00,0,0
1848,1986-01-23,00:00:00.00,0,0
1849,1986-01-24,00:00:00.00,0,0
1850,1986-01-25,00:00:00.00,0,0
1851,1986-01-26,00:00:00.00,0,0
1852,1986-01-27,00:00:00.00,0,0
1853,1986-01-28,00:00:00.00,0,0
1854,1986-01-29,00:00:00.00,0,0
1855,1986-01-30,00:00:00.00,0,0
1856,1986-01-31,00:00:00.00,0,0
1857,1986-02-01,00:00:00.00,0,0
1858,1986-02-02,00:00:00.00,0,0
1859,1986-02-03,00:00:00.00,0,0
1860,1986-02-04,00:00:00.00,0,0
1861,1986-02-05,00:00:00.00,0,0
1862,1986-02-06,00:00:00.00,0,0
1863,1986-02-07,00:00:00.00,0,0
1864,1986-02-08,00:00:00.00,0,0
1865,1986-02-09,00:00:00.00,0,0
1866,1986-02-10,00:00:00.00,0,0
1867,1986-02-11,00:00:00.00,0,0
1868,1986-02-12,00:00:00.00,0,0
1869,1986-02-13,00:00:00.00,0,0
1870,1986-02-14,00:00:00.00,0,0
1871,1986-02-15,00:00:00.00,0,0
1872,1986-02-16,00:00:00.00,0,0
1873,1986-02-17,00:00:00.00,0,0
1874,1986-02-18,00:00:00.00,0,0
1875,1986-02-19,00:00:00.00,0,0
1876,1986-02-20,00:00:00.00,0,0
1877,1986-02-21,00:00:00.00,0,0
1878,1986-02-22,00:00:00.00,0,0
1879,1986-02-23,00:00:00.00,0,0
1880,1986-02-24,00:00:00.00,0,0
1881,1986-02-25,00:00:00.00,0,0
1882,1986-02-26,00:00:00.00,0,0
1883,1986-02-27,00:00:00.00,0,0
1884,1986-02-28,00:00:00.00,0,0
1885,1986-03-01,00:00:00.00,0,0
1886,1986-03-02,00:00:00.00,0,0
1887,1986-03-03,00:00:00.00,0,0
1888,1986-03-04,00:00:00.00,0,0
1889,1986-03-05,00:00:00.00,0,0
1890,1986-03-06,00:00:00.00,0,0
1891,1986-03-07,00:00:00.00,0,0
1892,1986-03-08,00:00:00.00,0,0
1893,1986-03-09,00:00:00.00,0,0
1894,1986-03-10,00:00:00.00,0,0
1895,1986-03-11,00:00:00.00,0,0
1896,1986-03-12,00:00:00.00,0,0
1897,1986-03-13,00:00:00.00,0,0
1898,1986-03-14,00:00:00.00,0,0
1899,1986-03-15,00:00:00.00,0,0
1900,1986-03-16,00:00:00.00,0,0
1901,1986-03-17,00:00:00.00,0,0
1902,1986-03-18,00:00:00.00,0,0
1903,1986-03-19,00:00:00.00,0,0
1904,1986-03-20,00:00:00.00,0,0
1905,1986-03-21,00:00:00.00,0,0
1906,1986-03-22,00:00:00.00,0,0
1907,1986-03-23,00:00:00.00,0,0
1908,1986-03-24,00:00:00.00,0,0
1909,1986-03-25,00:00:00.00,0,0
1910,1986-03-26,00:00:00.00,0,0
1911,1986-03-27,00:00:00.00,0,0
1912,1986-03-28,00:00:00.00,0,0
1913,1986-03-29,00:00:00.00,0,0
1914,1986-03-30,00:00:00.00,0,0
1915,1986-03-31,00:00:00.00,0,0
1916,1986-04-01,00:00:00.00,0,0
1917,1986-04-02,00:00:00.00,0,0
1918,1986-04-03,00:00:00.00,0,0
1919,1986-04-04,00:00:00.00,0,0
1920,1986-04-05,00:00:00.00,0,0
1921,1986-04-06,00:00:00.00,0,0
1922,1986-04-07,00:00:00.00,0,0
1923,1986-04-08,00:00:00.00,0,0
1924,1986-04-09,00:00:00.00,0,0
1925,1986-04-10,00:00:00.00,0,0
1926,1986-04-11,00:00:00.00,0,0
1927,1986-04-12,00:00:00.00,0,0
1928,1986-04-13,00:00:00.00,0,0
1929,1986-04-14,00:00:00.00,0,0
1930,1986-04-15,00:00:00.00,0,0
1931,1986-04-16,00:00:00.00,0,0
1932,1986-04-17,00:00:00.00,0,0
1933,1986-04-18,00:00:00.00,0,0
1934,1986-04-19,00:00:00.00,0,0
1935,1986-04-20,00:00:00.00,0,0
1936,1986-04-21,00:00:00.00,0,0
1937,1986-04-22,00:00:00.00,0,0
1938,1986-04-23,00:00:00.00,0,0
1939,1986-04-24,00:00:00.00,0,0
1940,1986-04-25,00:00:00.00,0,0
1941,1986-04-26,00:00:00.00,0,0
1942,1986-04-27,00:00:00.00,0,0
1943,1986-04-28,00:00:00.00,0,0
1944,1986-04-29,00:00:00.00,0,0
1945,1986-04-30,00:00:00.00,0,0
1946,1986-05-01,00:00:00.00,0,0
1947,1986-05-02,00:00:00.00,0,0
1948,1986-05-03,00:00:00.00,0,0
1949,1986-05-04,00:00:00.00,0,0
1950,1986-05-05,00:00:00.00,0,0
1951,1986-05-06,00:00:00.00,0,0
1952,1986-05-07,00:00:00.00,0,0
1953,1986-05-08,00:00:00.00,0,0
1954,1986-05-09,00:00:00.00,0,0
1955,1986-05-10,00:00:00.00,0,0
1956,1986-05-11,00:00:00.00,0,0
1957,1986-05-12,00:00:00.00,0,0
1958,1986-05-13,00:00:00.00,0,0
1959,1986-05-14,00:00:00.00,0,0
1960,1986-05-15,00:00:00.00,0,0
1961,1986-05-16,00:00:00.00,0,0
1962,1986-05-17,00:00:00.00,0,0
1963,1986-05-18,00:00:00.00,0,0
1964,1986-05-19,00:00:00.00,0,0
1965,1986-05-20,00:00:00.00,0,0
1966,1986-05-21,00:00:00.00,0,0
1967,1986-05-22,00:00:00.00,0,0
1968,1986-05-23,00:00:00.00,0,0
1969,1986-05-24,00:00:00.00,0,0
1970,1986-05-25,00:00:00.00,0,0
1971,1986-05-26,00:00:00.00,0,0
1972,1986-05-27,00:00:00.00,0,0
1973,1986-05-28,00:00:00.00,0,0
1974,1986-05-29,00:00:00.00,0,0
1975,1986-05-30,00:00:00.00,0,0
1976,1986-05-31,00:00:00.00,0,0
1977,1986-06-01,00:00:00.00,0,0
1978,1986-06-02,00:00:00.00,0,0
1979,1986-06-03,00:00:00.00,0,0
1980,1986-06-04,00:00:00.00,0,0
1981,1986-06-05,00:00:00.00,0,0
1982,1986-06-06,00:00:00.00,0,0
1983,1986-06-07,00:00:00.00,0,0
1984,1986-06-08,00:00:00.00,0,0
1985,1986-06-09,00:00:00.00,0,0
1986,1986-06-10,00:00:00.00,0,0
1987,1986-06-11,00:00:00.00,0,0
1988,1986-06-12,00:00:00.00,0,0
1989,1986-06-13,00:00:00.00,0,0
1990,1986-06-14,00:00:00.00,0,0
1991,1986-06-15,00:00:00.00,0,0
1992,1986-06-16,00:00:00.00,0,0
1993,1986-06-17,00:00:00.00,0,0
1994,1986-06-18,00:00:00.00,0,0
1995,1986-06-19,00:00:00.00,0,0
1996,1986-06-20,00:00:00.00,0,0
1997,1986-06-21,00:00:00.00,0,0
1998,1986-06-22,00:00:00.00,0,0
1999,1986-06-23,00:00:00.00,0,0
2000,1986-06-24,00:00:00.00,0,0
2001,1986-06-25,00:00:00.00,0,0
2002,1986-06-26,00:00:00.00,0,0
2003,1986-06-27,00:00:00.00,0,0
2004,1986-06-28,00:00:00.00,0,0
2005,1986-06-29,00:00:00.00,0,0
2006,1986-06-30,00:00:00.00,0,0
2007,1986-07-01,00:00:00.00,0,0
2008,1986-07-02,00:00:00.00,0,0
2009,1986-07-03,00:00:00.00,0,0
2010,1986-07-04,00:00:00.00,0,0
2011,1986-07-05,00:00:00.00,0,0
2012,1986-07-06,00:00:00.00,0,0
2013,1986-07-07,00:00:00.00,0,0
2014,1986-07-08,00:00:00.00,0,0
2015,1986-07-09,00:00:00.00,0,0
2016,1986-07-10,00:00:00.00,0,0
2017,1986-07-11,00:00:00.00,0,0
2018,1986-07-12,00:00:00.00,0,0
2019,1986-07-13,00:00:00.00,0,0
2020,1986-07-14,00:00:00.00,0,0
2021,1986-07-15,00:00:00.00,0,0
2022,1986-07-16,00:00:00.00,0,0
2023,1986-07-17,00:00:00.00,0,0
2024,1986-07-18,00:00:00.00,0,0
2025,1986-07-19,00:00:00.00,0,0
2026,1986-07-20,00:00:00.00,0,0
2027,1986-07-21,00:00:00.00,0,0
2028,1986-07-22,00:00:00.00,0,0
2029,1986-07-23,00:00:00.00,0,0
2030,1986-07-24,00:00:00.00,0,0
2031,1986-07-25,00:00:00.00,0,0
2032,1986-07-26,00:00:00.00,0,0
2033,1986-07-27,00:00:00.00,0,0
2034,1986-07-28,00:00:00.00,0,0
2035,1986-07-29,00:00:00.00,0,0
2036,1986-07-30,00:00:00.00,0,0
2037,1986-07-31,00:00:00.00,0,0
2038,1986-08-01,00:00:00.00,0,0
2039,1986-08-02,00:00:00.00,0,0
2040,1986-08-03,00:00:00.00,0,0
2041,1986-08-04,00:00:00.00,0,0
2042,1986-08-05,00:00:00.00,0,0
2043,1986-08-06,00:00:00.00,0,0
2044,1986-08-07,00:00:00.00,0,0
2045,1986-08-08,00:00:00.00,0,0
2046,1986-08-09,00:00:00.00,0,0
2047,1986-08-10,00:00:00.00,0,0
2048,1986-08-11,00:00:00.00,0,0
2049,1986-08-12,00:00:00.00,0,0
2050,1986-08-13,00:00:00.00,0,0
2051,1986-08-14,00:00:00.00,0,0
2052,1986-08-15,00:00:00.00,0,0
2053,1986-08-16,00:00:00.00,0,0
2054,1986-08-17,00:00:00.00,0,0
2055,1986-08-18,00:00:00.00,0,0
2056,1986-08-19,00:00:00.00,0,0
2057,1986-08-20,00:00:00.00,0,0
2058,1986-08-21,00:00:00.00,0,0
2059,1986-08-22,00:00:00.00,0,0
2060,1986-08-23,00:00:00.00,0,0
2061,1986-08-24,00:00:00.00,0,0
2062,1986-08-25,00:00:00.00,0,0
2063,1986-08-26,00:00:00.00,0,0
2064,1986-08-27,00:00:00.00,0,0
2065,1986-08-28,00:00:00.00,0,0
2066,1986-08-29,00:00:00.00,0,0
2067,1986-08-30,00:00:00.00,0,0
2068,1986-08-31,00:00:00.00,0,0
2069,1986-09-01,00:00:00.00,0,0
2070,1986-09-02,00:00:00.00,0,0
2071,1986-09-03,00:00:00.00,0,0
2072,1986-09-04,00:00:00.00,0,0
2073,1986-09-05,00:00:00.00,0,0
2074,1986-09-06,00:00:00.00,0,0
2075,1986-09-07,00:00:00.00,0,0
2076,1986-09-08,00:00:00.00,0,0
2077,1986-09-09,00:00:00.00,0,0
2078,1986-09-10,00:00:00.00,0,0
2079,1986-09-11,00:00:00.00,0,0
2080,1986-09-12,00:00:00.00,0,0
2081,1986-09-13,00:00:00.00,0,0
2082,1986-09-14,00:00:00.00,0,0
2083,1986-09-15,00:00:00.00,0,0
2084,1986-09-16,00:00:00.00,0,0
2085,1986-09-17,00:00:00.00,0,0
2086,1986-09-18,00:00:00.00,0,0
2087,1986-09-19,00:00:00.00,0,0
2088,1986-09-20,00:00:00.00,0,0
2089,1986-09-21,00:00:00.00,0,0
2090,1986-09-22,00:00:00.00,0,0
2091,1986-09-23,00:00:00.00,0,0
2092,1986-09-24,00:00:00.00,0,0
2093,1986-09-25,00:00:00.00,0,0
2094,1986-09-26,00:00:00.00,0,0
2095,1986-09-27,00:00:00.00,0,0
2096,1986-09-28,00:00:00.00,0,0
2097,1986-09-29,00:00:00.00,0,0
2098,1986-09-30,00:00:00.00,0,0
2099,1986-10-01,00:00:00.00,0,0
2100,1986-10-02,00:00:00.00,0,0
2101,1986-10-03,00:00:00.00,0,0
2102,1986-10-04,00:00:00.00,0,0
2103,1986-10-05,00:00:00.00,0,0
2104,1986-10-06,00:00:00.00,0,0
2105,1986-10-07,00:00:00.00,0,0
2106,1986-10-08,00:00:00.00,0,0
2107,1986-10-09,00:00:00.00,0,0
2108,1986-10-10,00:00:00.00,0,0
2109,1986-10-11,00:00:00.00,0,0
2110,1986-10-12,00:00:00.00,0,0
2111,1986-10-13,00:00:00.00,0,0
2112,1986-10-14,00:00:00.00,0,0
2113,1986-10-15,00:00:00.00,0,0
2114,1986-10-16,00:00:00.00,0,0
2115,1986-10-17,00:00:00.00,0,0
2116,1986-10-18,00:00:00.00,0,0
2117,1986-10-19,00:00:00.00,0,0
2118,1986-10-20,00:00:00.00,0,0
2119,1986-10-21,00:00:00.00,0,0
2120,1986-10-22,00:00:00.00,0,0
2121,1986-10-23,00:00:00.00,0,0
2122,1986-10-24,00:00:00.00,0,0
2123,1986-10-25,00:00:00.00,0,0
2124,1986-10-26,00:00:00.00,0,0
2125,1986-10-27,00:00:00.00,0,0
2126,1986-10-28,00:00:00.00,0,0
2127,1986-10-29,00:00:00.00,0,0
2128,1986-10-30,00:00:00.00,0,0
2129,1986-10-31,00:00:00.00,0,0
2130,1986-11-01,00:00:00.00,0,0
2131,1986-11-02,00:00:00.00,0,0
2132,1986-11-03,00:00:00.00,0,0
2133,1986-11-04,00:00:00.00,0,0
2134,1986-11-05,00:00:00.00,0,0
2135,1986-11-06,00:00:00.00,0,0
2136,1986-11-07,00:00:00.00,0,0
2137,1986-11-08,00:00:00.00,0,0
2138,1986-11-09,00:00:00.00,0,0
2139,1986-11-10,00:00:00.00,0,0
2140,1986-11-11,00:00:00.00,0,0
2141,1986-11-12,00:00:00.00,0,0
2142,1986-11-13,00:00:00.00,0,0
2143,1986-11-14,00:00:00.00,0,0
2144,1986-11-15,00:00:00.00,0,0
2145,1986-11-16,00:00:00.00,0,0
2146,1986-11-17,00:00:00.00,0,0
2147,1986-11-18,00:00:00.00,0,0
2148,1986-11-19,00:00:00.00,0,0
2149,1986-11-20,00:00:00.00,0,0
2150,1986-11-21,00:00:00.00,0,0
2151,1986-11-22,00:00:00.00,0,0
2152,1986-11-23,00:00:00.00,0,0
2153,1986-11-24,00:00:00.00,0,0
2154,1986-11-25,00:00:00.00,0,0
2155,1986-11-26,00:00:00.00,0,0
2156,1986-11-27,00:00:00.00,0,0
2157,1986-11-28,00:00:00.00,0,0
2158,1986-11-29,00:00:00.00,0,0
2159,1986-11-30,00:00:00.00,0,0
2160,1986-12-01,00:00:00.00,0,0
2161,1986-12-02,00:00:00.00,0,0
2162,1986-12-03,00:00:00.00,0,0
2163,1986-12-04,00:00:00.00,0,0
2164,1986-12-05,00:00:00.00,0,0
2165,1986-12-06,00:00:00.00,0,0
2166,1986-12-07,00:00:00.00,0,0
2167,1986-12-08,00:00:00.00,0,0
2168,1986-12-09,00:00:00.00,0,0
2169,1986-12-10,00:00:00.00,0,0
2170,1986-12-11,00:00:00.00,0,0
2171,1986-12-12,00:00:00.00,0,0
2172,1986-12-13,00:00:00.00,0,0
2173,1986-12-14,00:00:00.00,0,0
2174,1986-12-15,00:00:00.00,0,0
2175,1986-12-16,00:00:00.00,0,0
2176,1986-12-17,00:00:00.00,0,0
2177,1986-12-18,00:00:00.00,0,0
2178,1986-12-19,00:00:00.00,0,0
2179,1986-12-20,00:00:00.00,0,0
2180,1986-12-21,00:00:00.00,0,0
2181,1986-12-22,00:00:00.00,0,0
2182,1986-12-23,00:00:00.00,0,0
2183,1986-12-24,00:00:00.00,0,0
2184,1986-12-25,00:00:00.00,0,0
2185,1986-12-26,00:00:00.00,0,0
2186,1986-12-27,00:00:00.00,0,0
2187,1986-12-28,00:00:00.00,0,0
2188,1986-12-29,00:00:00.00,0,0
2189,1986-12-30,00:00:00.00,0,0
2190,1986-12-31,00:00:00.00,0,0
2191,1987-01-01,00:00:00.00,0,0
2192,1987-01-02,00:00:00.00,0,0
2193,1987-01-03,00:00:00.00,0,0
2194,1987-01-04,00:00:00.00,0,0
2195,1987-01-05,00:00:00.00,0,0
2196,1987-01-06,00:00:00.00,0,0
2197,1987-01-07,00:00:00.00,0,0
2198,1987-01-08,00:00:00.00,0,0
2199,1987-01-09,00:00:00.00,0,0
2200,1987-01-10,00:00:00.00,0,0
2201,1987-01-11,00:00:00.00,0,0
2202,1987-01-12,00:00:00.00,0,0
2203,1987-01-13,00:00:00.00,0,0
2204,1987-01-14,00:00:00.00,0,0
2205,1987-01-15,00:00:00.00,0,0
2206,1987-01-16,00:00:00.00,0,0
2207,1987-01-17,00:00:00.00,0,0
2208,1987-01-18,00:00:00.00,0,0
2209,1987-01-19,00:00:00.00,0,0
2210,1987-01-20,00:00:00.00,0,0
2211,1987-01-21,00:00:00.00,0,0
2212,1987-01-22,00:00:00.00,0,0
2213,1987-01-23,00:00:00.00,0,0
2214,1987-01-24,00:00:00.00,0,0
2215,1987-01-25,00:00:00.00,0,0
2216,1987-01-26,00:00:00.00,0,0
2217,1987-01-27,00:00:00.00,0,0
2218,1987-01-28,00:00:00.00,0,0
2219,1987-01-29,00:00:00.00,0,0
2220,1987-01-30,00:00:00.00,0,0
2221,1987-01-31,00:00:00.00,0,0
2222,1987-02-01,00:00:00.00,0,0
2223,1987-02-02,00:00:00.00,0,0
2224,1987-02-03,00:00:00.00,0,0
2225,1987-02-04,00:00:00.00,0,0
2226,1987-02-05,00:00:00.00,0,0
2227,1987-02-06,00:00:00.00,0,0
2228,1987-02-07,00:00:00.00,0,0
2229,1987-02-08,00:00:00.00,0,0
2230,1987-02-09,00:00:00.00,0,0
2231,1987-02-10,00:00:00.00,0,0
2232,1987-02-11,00:00:00.00,0,0
2233,1987-02-12,00:00:00.00,0,0
2234,1987-02-13,00:00:00.00,0,0
2235,1987-02-14,00:00:00.00,0,0
2236,1987-02-15,00:00:00.00,0,0
2237,1987-02-16,00:00:00.00,0,0
2238,1987-02-17,00:00:00.00,0,0
2239,1987-02-18,00:00:00.00,0,0
2240,1987-02-19,00:00:00.00,0,0
2241,1987-02-20,00:00:00.00,0,0
2242,1987-02-21,00:00:00.00,0,0
2243,1987-02-22,00:00:00.00,0,0
2244,1987-02-23,00:00:00.00,0,0
2245,1987-02-24,00:00:00.00,0,0
2246,1987-02-25,00:00:00.00,0,0
2247,1987-02-26,00:00:00.00,0,0
2248,1987-02-27,00:00:00.00,0,0
2249,1987-02-28,00:00:00.00,0,0
2250,1987-03-01,00:00:00.00,0,0
2251,1987-03-02,00:00:00.00,0,0
2252,1987-03-03,00:00:00.00,0,0
2253,1987-03-04,00:00:00.00,0,0
2254,1987-03-05,00:00:00.00,0,0
2255,1987-03-06,00:00:00.00,0,0
2256,1987-03-07,00:00:00.00,0,0
2257,1987-03-08,00:00:00.00,0,0
2258,1987-03-09,00:00:00.00,0,0
2259,1987-03-10,00:00:00.00,0,0
2260,1987-03-11,00:00:00.00,0,0
2261,1987-03-12,00:00:00.00,0,0
2262,1987-03-13,00:00:00.00,0,0
2263,1987-03-14,00:00:00.00,0,0
2264,1987-03-15,00:00:00.00,0,0
2265,1987-03-16,00:00:00.00,0,0
2266,1987-03-17,00:00:00.00,0,0
2267,1987-03-18,00:00:00.00,0,0
2268,1987-03-19,00:00:00.00,0,0
2269,1987-03-20,00:00:00.00,0,0
2270,1987-03-21,00:00:00.00,0,0
2271,1987-03-22,00:00:00.00,0,0
2272,1987-03-23,00:00:00.00,0,0
2273,1987-03-24,00:00:00.00,0,0
2274,1987-03-25,00:00:00.00,0,0
2275,1987-03-26,00:00:00.00,0,0
2276,1987-03-27,00:00:00.00,0,0
2277,1987-03-28,00:00:00.00,0,0
2278,1987-03-29,00:00:00.00,0,0
2279,1987-03-30,00:00:00.00,0,0
2280,1987-03-31,00:00:00.00,0,0
2281,1987-04-01,00:00:00.00,0,0
2282,1987-04-02,00:00:00.00,0,0
2283,1987-04-03,00:00:00.00,0,0
2284,1987-04-04,00:00:00.00,0,0
2285,1987-04-05,00:00:00.00,0,0
2286,1987-04-06,00:00:00.00,0,0
2287,1987-04-07,00:00:00.00,0,0
2288,1987-04-08,00:00:00.00,0,0
2289,1987-04-09,00:00:00.00,0,0
2290,1987-04-10,00:00:00.00,0,0
2291,1987-04-11,00:00:00.00,0,0
2292,1987-04-12,00:00:00.00,0,0
2293,1987-04-13,00:00:00.00,0,0
2294,1987-04-14,00:00:00.00,0,0
2295,1987-04-15,00:00:00.00,0,0
2296,1987-04-16,00:00:00.00,0,0
2297,1987-04-17,00:00:00.00,0,0
2298,1987-04-18,00:00:00.00,0,0
2299,1987-04-19,00:00:00.00,0,0
2300,1987-04-20,00:00:00.00,0,0
2301,1987-04-21,00:00:00.00,0,0
2302,1987-04-22,00:00:00.00,0,0
2303,1987-04-23,00:00:00.00,0,0
2304,1987-04-24,00:00:00.00,0,0
2305,1987-04-25,00:00:00.00,0,0
2306,1987-04-26,00:00:00.00,0,0
2307,1987-04-27,00:00:00.00,0,0
2308,1987-04-28,00:00:00.00,0,0
2309,1987-04-29,00:00:00.00,0,0
2310,1987-04-30,00:00:00.00,0,0
2311,1987-05-01,00:00:00.00,0,0
2312,1987-05-02,00:00:00.00,0,0
2313,1987-05-03,00:00:00.00,0,0
2314,1987-05-04,00:00:00.00,0,0
2315,1987-05-05,00:00:00.00,0,0
2316,1987-05-06,00:00:00.00,0,0
2317,1987-05-07,00:00:00.00,0,0
2318,1987-05-08,00:00:00.00,0,0
2319,1987-05-09,00:00:00.00,0,0
2320,1987-05-10,00:00:00.00,0,0
2321,1987-05-11,00:00:00.00,0,0
2322,1987-05-12,00:00:00.00,0,0
2323,1987-05-13,00:00:00.00,0,0
2324,1987-05-14,00:00:00.00,0,0
2325,1987-05-15,00:00:00.00,0,0
2326,1987-05-16,00:00:00.00,0,0
2327,1987-05-17,00:00:00.00,0,0
2328,1987-05-18,00:00:00.00,0,0
2329,1987-05-19,00:00:00.00,0,0
2330,1987-05-20,00:00:00.00,0,0
2331,1987-05-21,00:00:00.00,0,0
2332,1987-05-22,00:00:00.00,0,0
2333,1987-05-23,00:00:00.00,0,0
2334,1987-05-24,00:00:00.00,0,0
2335,1987-05-25,00:00:00.00,0,0
2336,1987-05-26,00:00:00.00,0,0
2337,1987-05-27,00:00:00.00,0,0
2338,1987-05-28,00:00:00.00,0,0
2339,1987-05-29,00:00:00.00,0,0
2340,1987-05-30,00:00:00.00,0,0
2341,1987-05-31,00:00:00.00,0,0
2342,1987-06-01,00:00:00.00,0,0
2343,1987-06-02,00:00:00.00,0,0
2344,1987-06-03,00:00:00.00,0,0
2345,1987-06-04,00:00:00.00,0,0
2346,1987-06-05,00:00:00.00,0,0
2347,1987-06-06,00:00:00.00,0,0
2348,1987-06-07,00:00:00.00,0,0
2349,1987-06-08,00:00:00.00,0,0
2350,1987-06-09,00:00:00.00,0,0
2351,1987-06-10,00:00:00.00,0,0
2352,1987-06-11,00:00:00.00,0,0
2353,1987-06-12,00:00:00.00,0,0
2354,1987-06-13,00:00:00.00,0,0
2355,1987-06-14,00:00:00.00,0,0
2356,1987-06-15,00:00:00.00,0,0
2357,1987-06-16,00:00:00.00,0,0
2358,1987-06-17,00:00:00.00,0,0
2359,1987-06-18,00:00:00.00,0,0
2360,1987-06-19,00:00:00.00,0,0
2361,1987-06-20,00:00:00.00,0,0
2362,1987-06-21,00:00:00.00,0,0
2363,1987-06-22,00:00:00.00,0,0
2364,1987-06-23,00:00:00.00,0,0
2365,1987-06-24,00:00:00.00,0,0
2366,1987-06-25,00:00:00.00,0,0
2367,1987-06-26,00:00:00.00,0,0
2368,1987-06-27,00:00:00.00,0,0
2369,1987-06-28,00:00:00.00,0,0
2370,1987-06-29,00:00:00.00,0,0
2371,1987-06-30,00:00:00.00,0,0
2372,1987-07-01,00:00:00.00,0,0
2373,1987-07-02,00:00:00.00,0,0
2374,1987-07-03,00:00:00.00,0,0
2375,1987-07-04,00:00:00.00,0,0
2376,1987-07-05,00:00:00.00,0,0
2377,1987-07-06,00:00:00.00,0,0
2378,1987-07-07,00:00:00.00,0,0
2379,1987-07-08,00:00:00.00,0,0
2380,1987-07-09,00:00:00.00,0,0
2381,1987-07-10,00:00:00.00,0,0
2382,1987-07-11,00:00:00.00,0,0
2383,1987-07-12,00:00:00.00,0,0
2384,1987-07-13,00:00:00.00,0,0
2385,1987-07-14,00:00:00.00,0,0
2386,1987-07-15,00:00:00.00,0,0
2387,1987-07-16,00:00:00.00,0,0
2388,1987-07-17,00:00:00.00,0,0
2389,1987-07-18,00:00:00.00,0,0
2390,1987-07-19,00:00:00.00,0,0
2391,1987-07-20,00:00:00.00,0,0
2392,1987-07-21,00:00:00.00,0,0
2393,1987-07-22,00:00:00.00,0,0
2394,1987-07-23,00:00:00.00,0,0
2395,1987-07-24,00:00:00.00,0,0
2396,1987-07-25,00:00:00.00,0,0
2397,1987-07-26,00:00:00.00,0,0
2398,1987-07-27,00:00:00.00,0,0
2399,1987-07-28,00:00:00.00,0,0
2400,1987-07-29,00:00:00.00,0,0
2401,1987-07-30,00:00:00.00,0,0
2402,1987-07-31,00:00:00.00,0,0
2403,1987-08-01,00:00:00.00,0,0
2404,1987-08-02,00:00:00.00,0,0
2405,1987-08-03,00:00:00.00,0,0
2406,1987-08-04,00:00:00.00,0,0
2407,1987-08-05,00:00:00.00,0,0
2408,1987-08-06,00:00:00.00,0,0
2409,1987-08-07,00:00:00.00,0,0
2410,1987-08-08,00:00:00.00,0,0
2411,1987-08-09,00:00:00.00,0,0
2412,1987-08-10,00:00:00.00,0,0
2413,1987-08-11,00:00:00.00,0,0
2414,1987-08-12,00:00:00.00,0,0
2415,1987-08-13,00:00:00.00,0,0
2416,1987-08-14,00:00:00.00,0,0
2417,1987-08-15,00:00:00.00,0,0
2418,1987-08-16,00:00:00.00,0,0
2419,1987-08-17,00:00:00.00,0,0
2420,1987-08-18,00:00:00.00,0,0
2421,1987-08-19,00:00:00.00,0,0
2422,1987-08-20,00:00:00.00,0,0
2423,1987-08-21,00:00:00.00,0,0
2424,1987-08-22,00:00:00.00,0,0
2425,1987-08-23,00:00:00.00,0,0
2426,1987-08-24,00:00:00.00,0,0
2427,1987-08-25,00:00:00.00,0,0
2428,1987-08-26,00:00:00.00,0,0
2429,1987-08-27,00:00:00.00,0,0
2430,1987-08-28,00:00:00.00,0,0
2431,1987-08-29,00:00:00.00,0,0
2432,1987-08-30,00:00:00.00,0,0
2433,1987-08-31,00:00:00.00,0,0
2434,1987-09-01,00:00:00.00,0,0
2435,1987-09-02,00:00:00.00,0,0
2436,1987-09-03,00:00:00.00,0,0
2437,1987-09-04,00:00:00.00,0,0
2438,1987-09-05,00:00:00.00,0,0
2439,1987-09-06,00:00:00.00,0,0
2440,1987-09-07,00:00:00.00,0,0
2441,1987-09-08,00:00:00.00,0,0
2442,1987-09-09,00:00:00.00,0,0
2443,1987-09-10,00:00:00.00,0,0
2444,1987-09-11,00:00:00.00,0,0
2445,1987-09-12,00:00:00.00,0,0
2446,1987-09-13,00:00:00.00,0,0
2447,1987-09-14,00:00:00.00,0,0
2448,1987-09-15,00:00:00.00,0,0
2449,1987-09-16,00:00:00.00,0,0
2450,1987-09-17,00:00:00.00,0,0
2451,1987-09-18,00:00:00.00,0,0
2452,1987-09-19,00:00:00.00,0,0
2453,1987-09-20,00:00:00.00,0,0
2454,1987-09-21,00:00:00.00,0,0
2455,1987-09-22,00:00:00.00,0,0
2456,1987-09-23,00:00:00.00,0,0
2457,1987-09-24,00:00:00.00,0,0
2458,1987-09-25,00:00:00.00,0,0
2459,1987-09-26,00:00:00.00,0,0
2460,1987-09-27,00:00:00.00,0,0
2461,1987-09-28,00:00:00.00,0,0
2462,1987-09-29,00:00:00.00,0,0
2463,1987-09-30,00:00:00.00,0,0
2464,1987-10-01,00:00:00.00,0,0
2465,1987-10-02,00:00:00.00,0,0
2466,1987-10-03,00:00:00.00,0,0
2467,1987-10-04,00:00:00.00,0,0
2468,1987-10-05,00:00:00.00,0,0
2469,1987-10-06,00:00:00.00,0,0
2470,1987-10-07,00:00:00.00,0,0
2471,1987-10-08,00:00:00.00,0,0
